num,type,audio_path,audio_file,start_sec,end_sec,duration_sec,source_file,segment_id,text,sentence,response,trial,block,cond,accuracy,matched_patient_id,split,is_augmented,augmentation_id
99,between,segments\segment_99.wav,segment_99.wav,727.553125,732.369125,4.816000000000031,6_BYA,6_BYA_seg099,петух рано будит  хозяев,Петух рано будит ...,хозяев,93,31,real,1.0,06_BYA,train,,
99,between,segments_augmented/6_BYA_seg099_aug1.wav,segment_99.wav,727.553125,732.369125,4.816000000000031,6_BYA,6_BYA_seg099_aug1,петух рано будит  хозяев,Петух рано будит ...,хозяев,93,31,real,1.0,06_BYA,train,True,0.0
99,between,segments_augmented/6_BYA_seg099_aug2.wav,segment_99.wav,727.553125,732.369125,4.816000000000031,6_BYA,6_BYA_seg099_aug2,петух рано будит  хозяев,Петух рано будит ...,хозяев,93,31,real,1.0,06_BYA,train,True,1.0
100,between,segments\segment_100.wav,segment_100.wav,735.674875,739.3644375,3.6895624999999654,6_BYA,6_BYA_seg100,пиииии пииииии пиииии  1,Пиииии пииииии пиииии ...,1,94,32,baseline,1.0,06_BYA,train,,
100,between,segments_augmented/6_BYA_seg100_aug1.wav,segment_100.wav,735.674875,739.3644375,3.6895624999999654,6_BYA,6_BYA_seg100_aug1,пиииии пииииии пиииии  1,Пиииии пииииии пиииии ...,1,94,32,baseline,1.0,06_BYA,train,True,0.0
100,between,segments_augmented/6_BYA_seg100_aug2.wav,segment_100.wav,735.674875,739.3644375,3.6895624999999654,6_BYA,6_BYA_seg100_aug2,пиииии пииииии пиииии  1,Пиииии пииииии пиииии ...,1,94,32,baseline,1.0,06_BYA,train,True,1.0
101,between,segments\segment_101.wav,segment_101.wav,742.674625,745.2466875,2.5720625000000155,6_BYA,6_BYA_seg101,шооооооо шооо шооооооо  1,Шооооооо шооо шооооооо ...,1,95,32,baseline,1.0,06_BYA,train,,
101,between,segments_augmented/6_BYA_seg101_aug1.wav,segment_101.wav,742.674625,745.2466875,2.5720625000000155,6_BYA,6_BYA_seg101_aug1,шооооооо шооо шооооооо  1,Шооооооо шооо шооооооо ...,1,95,32,baseline,1.0,06_BYA,train,True,0.0
101,between,segments_augmented/6_BYA_seg101_aug2.wav,segment_101.wav,742.674625,745.2466875,2.5720625000000155,6_BYA,6_BYA_seg101_aug2,шооооооо шооо шооооооо  1,Шооооооо шооо шооооооо ...,1,95,32,baseline,1.0,06_BYA,train,True,1.0
102,between,segments\segment_102.wav,segment_102.wav,748.5524375,752.242,3.6895624999999654,6_BYA,6_BYA_seg102,вуууу вууу вуууу  1,Вуууу вууу вуууу ...,1,96,32,baseline,1.0,06_BYA,train,,
102,between,segments_augmented/6_BYA_seg102_aug1.wav,segment_102.wav,748.5524375,752.242,3.6895624999999654,6_BYA,6_BYA_seg102_aug1,вуууу вууу вуууу  1,Вуууу вууу вуууу ...,1,96,32,baseline,1.0,06_BYA,train,True,0.0
102,between,segments_augmented/6_BYA_seg102_aug2.wav,segment_102.wav,748.5524375,752.242,3.6895624999999654,6_BYA,6_BYA_seg102_aug2,вуууу вууу вуууу  1,Вуууу вууу вуууу ...,1,96,32,baseline,1.0,06_BYA,train,True,1.0
103,between,segments\segment_103.wav,segment_103.wav,756.6741875,759.24625,2.5720625000000155,6_BYA,6_BYA_seg103,скрипачка сдала сложный  тест,Скрипачка сдала сложный ...,тест,97,33,real,1.0,06_BYA,train,,
103,between,segments_augmented/6_BYA_seg103_aug1.wav,segment_103.wav,756.6741875,759.24625,2.5720625000000155,6_BYA,6_BYA_seg103_aug1,скрипачка сдала сложный  тест,Скрипачка сдала сложный ...,тест,97,33,real,1.0,06_BYA,train,True,0.0
103,between,segments_augmented/6_BYA_seg103_aug2.wav,segment_103.wav,756.6741875,759.24625,2.5720625000000155,6_BYA,6_BYA_seg103_aug2,скрипачка сдала сложный  тест,Скрипачка сдала сложный ...,тест,97,33,real,1.0,06_BYA,train,True,1.0
104,between,segments\segment_104.wav,segment_104.wav,763.6739375000001,766.5089375,2.8349999999999227,6_BYA,6_BYA_seg104,свинья мирно чешет  ухо,Свинья мирно чешет ...,ухо,98,33,real,1.0,06_BYA,train,,
104,between,segments_augmented/6_BYA_seg104_aug1.wav,segment_104.wav,763.6739375000001,766.5089375,2.8349999999999227,6_BYA,6_BYA_seg104_aug1,свинья мирно чешет  ухо,Свинья мирно чешет ...,ухо,98,33,real,1.0,06_BYA,train,True,0.0
104,between,segments_augmented/6_BYA_seg104_aug2.wav,segment_104.wav,763.6739375000001,766.5089375,2.8349999999999227,6_BYA,6_BYA_seg104_aug2,свинья мирно чешет  ухо,Свинья мирно чешет ...,ухо,98,33,real,1.0,06_BYA,train,True,1.0
105,between,segments\segment_105.wav,segment_105.wav,769.8139375000001,774.365625,4.551687499999957,6_BYA,6_BYA_seg105,русый малыш пачкает  мордочку,Русый малыш пачкает ...,мордочку,99,33,real,1.0,06_BYA,train,,
105,between,segments_augmented/6_BYA_seg105_aug1.wav,segment_105.wav,769.8139375000001,774.365625,4.551687499999957,6_BYA,6_BYA_seg105_aug1,русый малыш пачкает  мордочку,Русый малыш пачкает ...,мордочку,99,33,real,1.0,06_BYA,train,True,0.0
105,between,segments_augmented/6_BYA_seg105_aug2.wav,segment_105.wav,769.8139375000001,774.365625,4.551687499999957,6_BYA,6_BYA_seg105_aug2,русый малыш пачкает  мордочку,Русый малыш пачкает ...,мордочку,99,33,real,1.0,06_BYA,train,True,1.0
106,between,segments\segment_106.wav,segment_106.wav,777.671375,780.2434375,2.5720625000000155,6_BYA,6_BYA_seg106,тииииииии тииии тииииии  1,Тииииииии тииии тииииии ...,1,100,34,baseline,1.0,06_BYA,train,,
106,between,segments_augmented/6_BYA_seg106_aug1.wav,segment_106.wav,777.671375,780.2434375,2.5720625000000155,6_BYA,6_BYA_seg106_aug1,тииииииии тииии тииииии  1,Тииииииии тииии тииииии ...,1,100,34,baseline,1.0,06_BYA,train,True,0.0
106,between,segments_augmented/6_BYA_seg106_aug2.wav,segment_106.wav,777.671375,780.2434375,2.5720625000000155,6_BYA,6_BYA_seg106_aug2,тииииииии тииии тииииии  1,Тииииииии тииии тииииии ...,1,100,34,baseline,1.0,06_BYA,train,True,1.0
107,between,segments\segment_107.wav,segment_107.wav,784.6711250000001,788.3651875,3.6940624999999727,6_BYA,6_BYA_seg107,зеееее зееее зееее  1,Зеееее зееее зееее ...,1,101,34,baseline,1.0,06_BYA,train,,
107,between,segments_augmented/6_BYA_seg107_aug1.wav,segment_107.wav,784.6711250000001,788.3651875,3.6940624999999727,6_BYA,6_BYA_seg107_aug1,зеееее зееее зееее  1,Зеееее зееее зееее ...,1,101,34,baseline,1.0,06_BYA,train,True,0.0
107,between,segments_augmented/6_BYA_seg107_aug2.wav,segment_107.wav,784.6711250000001,788.3651875,3.6940624999999727,6_BYA,6_BYA_seg107_aug2,зеееее зееее зееее  1,Зеееее зееее зееее ...,1,101,34,baseline,1.0,06_BYA,train,True,1.0
108,between,segments\segment_108.wav,segment_108.wav,791.6709375,795.3649375,3.69399999999996,6_BYA,6_BYA_seg108,ваааа ваааа ваааааа  1,Ваааа ваааа ваааааа ...,1,102,34,baseline,1.0,06_BYA,train,,
108,between,segments_augmented/6_BYA_seg108_aug1.wav,segment_108.wav,791.6709375,795.3649375,3.69399999999996,6_BYA,6_BYA_seg108_aug1,ваааа ваааа ваааааа  1,Ваааа ваааа ваааааа ...,1,102,34,baseline,1.0,06_BYA,train,True,0.0
108,between,segments_augmented/6_BYA_seg108_aug2.wav,segment_108.wav,791.6709375,795.3649375,3.69399999999996,6_BYA,6_BYA_seg108_aug2,ваааа ваааа ваааааа  1,Ваааа ваааа ваааааа ...,1,102,34,baseline,1.0,06_BYA,train,True,1.0
109,between,segments\segment_109.wav,segment_109.wav,798.6706875,801.24275,2.5720625000000155,6_BYA,6_BYA_seg109,малютка быстро подняла  игрушку,Малютка быстро подняла ...,игрушку,103,35,real,1.0,06_BYA,train,,
109,between,segments_augmented/6_BYA_seg109_aug1.wav,segment_109.wav,798.6706875,801.24275,2.5720625000000155,6_BYA,6_BYA_seg109_aug1,малютка быстро подняла  игрушку,Малютка быстро подняла ...,игрушку,103,35,real,1.0,06_BYA,train,True,0.0
109,between,segments_augmented/6_BYA_seg109_aug2.wav,segment_109.wav,798.6706875,801.24275,2.5720625000000155,6_BYA,6_BYA_seg109_aug2,малютка быстро подняла  игрушку,Малютка быстро подняла ...,игрушку,103,35,real,1.0,06_BYA,train,True,1.0
110,between,segments\segment_110.wav,segment_110.wav,805.6704375,808.2380625,2.5676249999999072,6_BYA,6_BYA_seg110,дикарка спасла больное  животное,Дикарка спасла больное ...,животное,104,35,real,1.0,06_BYA,train,,
110,between,segments_augmented/6_BYA_seg110_aug1.wav,segment_110.wav,805.6704375,808.2380625,2.5676249999999072,6_BYA,6_BYA_seg110_aug1,дикарка спасла больное  животное,Дикарка спасла больное ...,животное,104,35,real,1.0,06_BYA,train,True,0.0
110,between,segments_augmented/6_BYA_seg110_aug2.wav,segment_110.wav,805.6704375,808.2380625,2.5676249999999072,6_BYA,6_BYA_seg110_aug2,дикарка спасла больное  животное,Дикарка спасла больное ...,животное,104,35,real,1.0,06_BYA,train,True,1.0
111,between,segments\segment_111.wav,segment_111.wav,812.67025,815.2423125,2.5720625000000155,6_BYA,6_BYA_seg111,щедрый купец меняет  товар,Щедрый купец меняет ...,товар,105,35,real,1.0,06_BYA,train,,
111,between,segments_augmented/6_BYA_seg111_aug1.wav,segment_111.wav,812.67025,815.2423125,2.5720625000000155,6_BYA,6_BYA_seg111_aug1,щедрый купец меняет  товар,Щедрый купец меняет ...,товар,105,35,real,1.0,06_BYA,train,True,0.0
111,between,segments_augmented/6_BYA_seg111_aug2.wav,segment_111.wav,812.67025,815.2423125,2.5720625000000155,6_BYA,6_BYA_seg111_aug2,щедрый купец меняет  товар,Щедрый купец меняет ...,товар,105,35,real,1.0,06_BYA,train,True,1.0
112,between,segments\segment_112.wav,segment_112.wav,819.6700000000001,822.2420625,2.5720624999999018,6_BYA,6_BYA_seg112,чииииии чиииии чииииии  1,Чииииии чиииии чииииии ...,1,106,36,baseline,1.0,06_BYA,train,,
112,between,segments_augmented/6_BYA_seg112_aug1.wav,segment_112.wav,819.6700000000001,822.2420625,2.5720624999999018,6_BYA,6_BYA_seg112_aug1,чииииии чиииии чииииии  1,Чииииии чиииии чииииии ...,1,106,36,baseline,1.0,06_BYA,train,True,0.0
112,between,segments_augmented/6_BYA_seg112_aug2.wav,segment_112.wav,819.6700000000001,822.2420625,2.5720624999999018,6_BYA,6_BYA_seg112_aug2,чииииии чиииии чииииии  1,Чииииии чиииии чииииии ...,1,106,36,baseline,1.0,06_BYA,train,True,1.0
113,between,segments\segment_113.wav,segment_113.wav,825.5478125000001,830.3638125,4.815999999999917,6_BYA,6_BYA_seg113,шииииии шиииии шииииии  1,Шииииии шиииии шииииии ...,1,107,36,baseline,1.0,06_BYA,train,,
113,between,segments_augmented/6_BYA_seg113_aug1.wav,segment_113.wav,825.5478125000001,830.3638125,4.815999999999917,6_BYA,6_BYA_seg113_aug1,шииииии шиииии шииииии  1,Шииииии шиииии шииииии ...,1,107,36,baseline,1.0,06_BYA,train,True,0.0
113,between,segments_augmented/6_BYA_seg113_aug2.wav,segment_113.wav,825.5478125000001,830.3638125,4.815999999999917,6_BYA,6_BYA_seg113_aug2,шииииии шиииии шииииии  1,Шииииии шиииии шииииии ...,1,107,36,baseline,1.0,06_BYA,train,True,1.0
114,between,segments\segment_114.wav,segment_114.wav,833.6695625,836.241625,2.5720625000000155,6_BYA,6_BYA_seg114,кеееее кееее кеееее  1,Кеееее кееее кеееее ...,1,108,36,baseline,1.0,06_BYA,train,,
114,between,segments_augmented/6_BYA_seg114_aug1.wav,segment_114.wav,833.6695625,836.241625,2.5720625000000155,6_BYA,6_BYA_seg114_aug1,кеееее кееее кеееее  1,Кеееее кееее кеееее ...,1,108,36,baseline,1.0,06_BYA,train,True,0.0
114,between,segments_augmented/6_BYA_seg114_aug2.wav,segment_114.wav,833.6695625,836.241625,2.5720625000000155,6_BYA,6_BYA_seg114_aug2,кеееее кееее кеееее  1,Кеееее кееее кеееее ...,1,108,36,baseline,1.0,06_BYA,train,True,1.0
115,between,segments\segment_115.wav,segment_115.wav,840.6693125,843.241375,2.5720624999999018,6_BYA,6_BYA_seg115,старик чинит ветхое  n/r,Старик чинит ветхое ...,N/R,109,37,real,0.0,06_BYA,train,,
115,between,segments_augmented/6_BYA_seg115_aug1.wav,segment_115.wav,840.6693125,843.241375,2.5720624999999018,6_BYA,6_BYA_seg115_aug1,старик чинит ветхое  n/r,Старик чинит ветхое ...,N/R,109,37,real,0.0,06_BYA,train,True,0.0
115,between,segments_augmented/6_BYA_seg115_aug2.wav,segment_115.wav,840.6693125,843.241375,2.5720624999999018,6_BYA,6_BYA_seg115_aug2,старик чинит ветхое  n/r,Старик чинит ветхое ...,N/R,109,37,real,0.0,06_BYA,train,True,1.0
116,between,segments\segment_116.wav,segment_116.wav,847.669125,851.363125,3.69399999999996,6_BYA,6_BYA_seg116,певица бережно хранит  ноты,Певица бережно хранит ...,ноты,110,37,real,1.0,06_BYA,train,,
116,between,segments_augmented/6_BYA_seg116_aug1.wav,segment_116.wav,847.669125,851.363125,3.69399999999996,6_BYA,6_BYA_seg116_aug1,певица бережно хранит  ноты,Певица бережно хранит ...,ноты,110,37,real,1.0,06_BYA,train,True,0.0
116,between,segments_augmented/6_BYA_seg116_aug2.wav,segment_116.wav,847.669125,851.363125,3.69399999999996,6_BYA,6_BYA_seg116_aug2,певица бережно хранит  ноты,Певица бережно хранит ...,ноты,110,37,real,1.0,06_BYA,train,True,1.0
117,between,segments\segment_117.wav,segment_117.wav,854.6688750000001,857.2409375,2.5720624999999018,6_BYA,6_BYA_seg117,толстый сторож сломал  машину,Толстый сторож сломал ...,машину,111,37,real,1.0,06_BYA,train,,
117,between,segments_augmented/6_BYA_seg117_aug1.wav,segment_117.wav,854.6688750000001,857.2409375,2.5720624999999018,6_BYA,6_BYA_seg117_aug1,толстый сторож сломал  машину,Толстый сторож сломал ...,машину,111,37,real,1.0,06_BYA,train,True,0.0
117,between,segments_augmented/6_BYA_seg117_aug2.wav,segment_117.wav,854.6688750000001,857.2409375,2.5720624999999018,6_BYA,6_BYA_seg117_aug2,толстый сторож сломал  машину,Толстый сторож сломал ...,машину,111,37,real,1.0,06_BYA,train,True,1.0
118,between,segments\segment_118.wav,segment_118.wav,860.5466875000001,864.23625,3.6895624999999654,6_BYA,6_BYA_seg118,лююююю люююю лююююю  1,Лююююю люююю лююююю ...,1,112,38,baseline,1.0,06_BYA,train,,
118,between,segments_augmented/6_BYA_seg118_aug1.wav,segment_118.wav,860.5466875000001,864.23625,3.6895624999999654,6_BYA,6_BYA_seg118_aug1,лююююю люююю лююююю  1,Лююююю люююю лююююю ...,1,112,38,baseline,1.0,06_BYA,train,True,0.0
118,between,segments_augmented/6_BYA_seg118_aug2.wav,segment_118.wav,860.5466875000001,864.23625,3.6895624999999654,6_BYA,6_BYA_seg118_aug2,лююююю люююю лююююю  1,Лююююю люююю лююююю ...,1,112,38,baseline,1.0,06_BYA,train,True,1.0
119,between,segments\segment_119.wav,segment_119.wav,868.6684375,871.2405,2.5720625000000155,6_BYA,6_BYA_seg119,геееее гееееее геееее  1,Геееее гееееее геееее ...,1,113,38,baseline,1.0,06_BYA,train,,
119,between,segments_augmented/6_BYA_seg119_aug1.wav,segment_119.wav,868.6684375,871.2405,2.5720625000000155,6_BYA,6_BYA_seg119_aug1,геееее гееееее геееее  1,Геееее гееееее геееее ...,1,113,38,baseline,1.0,06_BYA,train,True,0.0
119,between,segments_augmented/6_BYA_seg119_aug2.wav,segment_119.wav,868.6684375,871.2405,2.5720625000000155,6_BYA,6_BYA_seg119_aug2,геееее гееееее геееее  1,Геееее гееееее геееее ...,1,113,38,baseline,1.0,06_BYA,train,True,1.0
120,between,segments\segment_120.wav,segment_120.wav,875.6681875,878.24025,2.5720624999999018,6_BYA,6_BYA_seg120,рыыыыыы рыыыыы рыыыыы  1,Рыыыыыы рыыыыы рыыыыы ...,1,114,38,baseline,1.0,06_BYA,train,,
120,between,segments_augmented/6_BYA_seg120_aug1.wav,segment_120.wav,875.6681875,878.24025,2.5720624999999018,6_BYA,6_BYA_seg120_aug1,рыыыыыы рыыыыы рыыыыы  1,Рыыыыыы рыыыыы рыыыыы ...,1,114,38,baseline,1.0,06_BYA,train,True,0.0
120,between,segments_augmented/6_BYA_seg120_aug2.wav,segment_120.wav,875.6681875,878.24025,2.5720624999999018,6_BYA,6_BYA_seg120_aug2,рыыыыыы рыыыыы рыыыыы  1,Рыыыыыы рыыыыы рыыыыы ...,1,114,38,baseline,1.0,06_BYA,train,True,1.0
121,between,segments\segment_121.wav,segment_121.wav,882.668,886.362,3.69399999999996,6_BYA,6_BYA_seg121,старший кузнец гнёт  n/r,Старший кузнец гнёт ...,N/R,115,39,real,0.0,06_BYA,train,,
121,between,segments_augmented/6_BYA_seg121_aug1.wav,segment_121.wav,882.668,886.362,3.69399999999996,6_BYA,6_BYA_seg121_aug1,старший кузнец гнёт  n/r,Старший кузнец гнёт ...,N/R,115,39,real,0.0,06_BYA,train,True,0.0
121,between,segments_augmented/6_BYA_seg121_aug2.wav,segment_121.wav,882.668,886.362,3.69399999999996,6_BYA,6_BYA_seg121_aug2,старший кузнец гнёт  n/r,Старший кузнец гнёт ...,N/R,115,39,real,0.0,06_BYA,train,True,1.0
122,between,segments\segment_122.wav,segment_122.wav,889.6677500000001,892.2398125,2.5720624999999018,6_BYA,6_BYA_seg122,графиня чинно целует  внука,Графиня чинно целует ...,внука,116,39,real,1.0,06_BYA,train,,
122,between,segments_augmented/6_BYA_seg122_aug1.wav,segment_122.wav,889.6677500000001,892.2398125,2.5720624999999018,6_BYA,6_BYA_seg122_aug1,графиня чинно целует  внука,Графиня чинно целует ...,внука,116,39,real,1.0,06_BYA,train,True,0.0
122,between,segments_augmented/6_BYA_seg122_aug2.wav,segment_122.wav,889.6677500000001,892.2398125,2.5720624999999018,6_BYA,6_BYA_seg122_aug2,графиня чинно целует  внука,Графиня чинно целует ...,внука,116,39,real,1.0,06_BYA,train,True,1.0
123,between,segments\segment_123.wav,segment_123.wav,896.6675,900.3615625,3.6940624999999727,6_BYA,6_BYA_seg123,актёр выкупил дорогой  костюм,Актёр выкупил дорогой ...,костюм,117,39,real,1.0,06_BYA,train,,
123,between,segments_augmented/6_BYA_seg123_aug1.wav,segment_123.wav,896.6675,900.3615625,3.6940624999999727,6_BYA,6_BYA_seg123_aug1,актёр выкупил дорогой  костюм,Актёр выкупил дорогой ...,костюм,117,39,real,1.0,06_BYA,train,True,0.0
123,between,segments_augmented/6_BYA_seg123_aug2.wav,segment_123.wav,896.6675,900.3615625,3.6940624999999727,6_BYA,6_BYA_seg123_aug2,актёр выкупил дорогой  костюм,Актёр выкупил дорогой ...,костюм,117,39,real,1.0,06_BYA,train,True,1.0
124,between,segments\segment_124.wav,segment_124.wav,903.6673125,906.239375,2.5720625000000155,6_BYA,6_BYA_seg124,моооооо мооооо мооо  1,Моооооо мооооо мооо ...,1,118,40,baseline,1.0,06_BYA,train,,
124,between,segments_augmented/6_BYA_seg124_aug1.wav,segment_124.wav,903.6673125,906.239375,2.5720625000000155,6_BYA,6_BYA_seg124_aug1,моооооо мооооо мооо  1,Моооооо мооооо мооо ...,1,118,40,baseline,1.0,06_BYA,train,True,0.0
124,between,segments_augmented/6_BYA_seg124_aug2.wav,segment_124.wav,903.6673125,906.239375,2.5720625000000155,6_BYA,6_BYA_seg124_aug2,моооооо мооооо мооо  1,Моооооо мооооо мооо ...,1,118,40,baseline,1.0,06_BYA,train,True,1.0
125,between,segments\segment_125.wav,segment_125.wav,910.6670625,913.239125,2.5720624999999018,6_BYA,6_BYA_seg125,чуууууу чуууу чууууу  1,Чуууууу чуууу чууууу ...,1,119,40,baseline,1.0,06_BYA,train,,
125,between,segments_augmented/6_BYA_seg125_aug1.wav,segment_125.wav,910.6670625,913.239125,2.5720624999999018,6_BYA,6_BYA_seg125_aug1,чуууууу чуууу чууууу  1,Чуууууу чуууу чууууу ...,1,119,40,baseline,1.0,06_BYA,train,True,0.0
125,between,segments_augmented/6_BYA_seg125_aug2.wav,segment_125.wav,910.6670625,913.239125,2.5720624999999018,6_BYA,6_BYA_seg125_aug2,чуууууу чуууу чууууу  1,Чуууууу чуууу чууууу ...,1,119,40,baseline,1.0,06_BYA,train,True,1.0
126,between,segments\segment_126.wav,segment_126.wav,917.666875,921.360875,3.69399999999996,6_BYA,6_BYA_seg126,вииии вииииии вииииии  1,Вииии вииииии вииииии ...,1,120,40,baseline,1.0,06_BYA,train,,
126,between,segments_augmented/6_BYA_seg126_aug1.wav,segment_126.wav,917.666875,921.360875,3.69399999999996,6_BYA,6_BYA_seg126_aug1,вииии вииииии вииииии  1,Вииии вииииии вииииии ...,1,120,40,baseline,1.0,06_BYA,train,True,0.0
126,between,segments_augmented/6_BYA_seg126_aug2.wav,segment_126.wav,917.666875,921.360875,3.69399999999996,6_BYA,6_BYA_seg126_aug2,вииии вииииии вииииии  1,Вииии вииииии вииииии ...,1,120,40,baseline,1.0,06_BYA,train,True,1.0
1,before_first,segments\segment_1.wav,segment_1.wav,0.0,38.6409375,38.6409375,71_ROA,71_ROA_seg001,молодой художник рисует  картину,Молодой художник рисует ...,картину,train1,train1,real,,71_ROA,train,,
1,before_first,segments_augmented/71_ROA_seg001_aug1.wav,segment_1.wav,0.0,38.6409375,38.6409375,71_ROA,71_ROA_seg001_aug1,молодой художник рисует  картину,Молодой художник рисует ...,картину,train1,train1,real,,71_ROA,train,True,0.0
1,before_first,segments_augmented/71_ROA_seg001_aug2.wav,segment_1.wav,0.0,38.6409375,38.6409375,71_ROA,71_ROA_seg001_aug2,молодой художник рисует  картину,Молодой художник рисует ...,картину,train1,train1,real,,71_ROA,train,True,1.0
2,between,segments\segment_2.wav,segment_2.wav,43.068625,45.6456875,2.577062500000004,71_ROA,71_ROA_seg002,зрители долго смотрели  кино,Зрители долго смотрели ...,кино,train2,train1,real,,71_ROA,train,,
2,between,segments_augmented/71_ROA_seg002_aug1.wav,segment_2.wav,43.068625,45.6456875,2.577062500000004,71_ROA,71_ROA_seg002_aug1,зрители долго смотрели  кино,Зрители долго смотрели ...,кино,train2,train1,real,,71_ROA,train,True,0.0
2,between,segments_augmented/71_ROA_seg002_aug2.wav,segment_2.wav,43.068625,45.6456875,2.577062500000004,71_ROA,71_ROA_seg002_aug2,зрители долго смотрели  кино,Зрители долго смотрели ...,кино,train2,train1,real,,71_ROA,train,True,1.0
3,between,segments\segment_3.wav,segment_3.wav,50.069625,52.6405,2.570875000000001,71_ROA,71_ROA_seg003,серый кот ловит  мышей,Серый кот ловит ...,мышей,train3,train1,real,,71_ROA,train,,
3,between,segments_augmented/71_ROA_seg003_aug1.wav,segment_3.wav,50.069625,52.6405,2.570875000000001,71_ROA,71_ROA_seg003_aug1,серый кот ловит  мышей,Серый кот ловит ...,мышей,train3,train1,real,,71_ROA,train,True,0.0
3,between,segments_augmented/71_ROA_seg003_aug2.wav,segment_3.wav,50.069625,52.6405,2.570875000000001,71_ROA,71_ROA_seg003_aug2,серый кот ловит  мышей,Серый кот ловит ...,мышей,train3,train1,real,,71_ROA,train,True,1.0
4,between,segments\segment_4.wav,segment_4.wav,57.06818749999999,59.64525,2.577062500000004,71_ROA,71_ROA_seg004,жееее жееееее жееееееее  1,Жееее жееееее жееееееее ...,1,train4,train2,baseline,,71_ROA,train,,
4,between,segments_augmented/71_ROA_seg004_aug1.wav,segment_4.wav,57.06818749999999,59.64525,2.577062500000004,71_ROA,71_ROA_seg004_aug1,жееее жееееее жееееееее  1,Жееее жееееее жееееееее ...,1,train4,train2,baseline,,71_ROA,train,True,0.0
4,between,segments_augmented/71_ROA_seg004_aug2.wav,segment_4.wav,57.06818749999999,59.64525,2.577062500000004,71_ROA,71_ROA_seg004_aug2,жееее жееееее жееееееее  1,Жееее жееееее жееееееее ...,1,train4,train2,baseline,,71_ROA,train,True,1.0
5,between,segments\segment_5.wav,segment_5.wav,64.0691875,66.6400625,2.570875000000001,71_ROA,71_ROA_seg005,тоооооо тоо тооооо  1,Тоооооо тоо тооооо ...,1,train5,train2,baseline,,71_ROA,train,,
5,between,segments_augmented/71_ROA_seg005_aug1.wav,segment_5.wav,64.0691875,66.6400625,2.570875000000001,71_ROA,71_ROA_seg005_aug1,тоооооо тоо тооооо  1,Тоооооо тоо тооооо ...,1,train5,train2,baseline,,71_ROA,train,True,0.0
5,between,segments_augmented/71_ROA_seg005_aug2.wav,segment_5.wav,64.0691875,66.6400625,2.570875000000001,71_ROA,71_ROA_seg005_aug2,тоооооо тоо тооооо  1,Тоооооо тоо тооооо ...,1,train5,train2,baseline,,71_ROA,train,True,1.0
6,between,segments\segment_6.wav,segment_6.wav,71.06775,73.6448125,2.5770624999999967,71_ROA,71_ROA_seg006,наааааааааа нааааа нааа  1,Наааааааааа нааааа нааа ...,1,train6,train2,baseline,,71_ROA,train,,
6,between,segments_augmented/71_ROA_seg006_aug1.wav,segment_6.wav,71.06775,73.6448125,2.5770624999999967,71_ROA,71_ROA_seg006_aug1,наааааааааа нааааа нааа  1,Наааааааааа нааааа нааа ...,1,train6,train2,baseline,,71_ROA,train,True,0.0
6,between,segments_augmented/71_ROA_seg006_aug2.wav,segment_6.wav,71.06775,73.6448125,2.5770624999999967,71_ROA,71_ROA_seg006_aug2,наааааааааа нааааа нааа  1,Наааааааааа нааааа нааа ...,1,train6,train2,baseline,,71_ROA,train,True,1.0
7,between,segments\segment_7.wav,segment_7.wav,78.06875000000001,81.7665625,3.6978124999999977,71_ROA,71_ROA_seg007,сестрица пасёт резвую  козу,Сестрица пасёт резвую ...,козу,1,1,real,1.0,71_ROA,train,,
7,between,segments_augmented/71_ROA_seg007_aug1.wav,segment_7.wav,78.06875000000001,81.7665625,3.6978124999999977,71_ROA,71_ROA_seg007_aug1,сестрица пасёт резвую  козу,Сестрица пасёт резвую ...,козу,1,1,real,1.0,71_ROA,train,True,0.0
7,between,segments_augmented/71_ROA_seg007_aug2.wav,segment_7.wav,78.06875000000001,81.7665625,3.6978124999999977,71_ROA,71_ROA_seg007_aug2,сестрица пасёт резвую  козу,Сестрица пасёт резвую ...,козу,1,1,real,1.0,71_ROA,train,True,1.0
8,between,segments\segment_8.wav,segment_8.wav,85.0673125,87.639375,2.5720625000000013,71_ROA,71_ROA_seg008,умная соседка прочла  газету,Умная соседка прочла ...,газету,2,1,real,1.0,71_ROA,train,,
8,between,segments_augmented/71_ROA_seg008_aug1.wav,segment_8.wav,85.0673125,87.639375,2.5720625000000013,71_ROA,71_ROA_seg008_aug1,умная соседка прочла  газету,Умная соседка прочла ...,газету,2,1,real,1.0,71_ROA,train,True,0.0
8,between,segments_augmented/71_ROA_seg008_aug2.wav,segment_8.wav,85.0673125,87.639375,2.5720625000000013,71_ROA,71_ROA_seg008_aug2,умная соседка прочла  газету,Умная соседка прочла ...,газету,2,1,real,1.0,71_ROA,train,True,1.0
9,between,segments\segment_9.wav,segment_9.wav,92.0683125,95.766125,3.6978124999999977,71_ROA,71_ROA_seg009,водитель громко торопит  пассажиров,Водитель громко торопит ...,пассажиров,3,1,real,1.0,71_ROA,train,,
9,between,segments_augmented/71_ROA_seg009_aug1.wav,segment_9.wav,92.0683125,95.766125,3.6978124999999977,71_ROA,71_ROA_seg009_aug1,водитель громко торопит  пассажиров,Водитель громко торопит ...,пассажиров,3,1,real,1.0,71_ROA,train,True,0.0
